index,localhour,use,humidity,celsius
226280,2018-01-19 11:00:00,0.215,0.91,13.166666666666668
226281,2018-01-19 12:00:00,0.16399999999999998,0.91,13.06666666666667
226282,2018-01-19 13:00:00,0.205,0.9,12.933333333333334
226283,2018-01-19 14:00:00,0.23199999999999998,0.89,12.577777777777778
226284,2018-01-19 15:00:00,0.29100000000000004,0.89,12.005555555555555
226285,2018-01-19 16:00:00,0.294,0.86,12.650000000000002
226286,2018-01-19 17:00:00,0.23800000000000002,0.83,14.061111111111112
226287,2018-01-19 18:00:00,0.376,0.8,15.16111111111111
226288,2018-01-19 19:00:00,0.22699999999999998,0.76,15.844444444444447
226289,2018-01-19 20:00:00,0.225,0.73,16.211111111111112
226290,2018-01-19 21:00:00,0.473,0.71,16.783333333333335
226291,2018-01-19 22:00:00,0.483,0.72,16.35
226292,2018-01-19 23:00:00,0.512,0.75,15.988888888888889
226293,2018-01-20 00:00:00,0.693,0.83,14.961111111111112
226294,2018-01-20 01:00:00,0.7859999999999999,0.88,14.449999999999998
226295,2018-01-20 02:00:00,0.821,0.9,14.244444444444444
226296,2018-01-20 03:00:00,0.925,0.87,14.127777777777778
226297,2018-01-20 04:00:00,0.581,0.85,13.705555555555556
226298,2018-01-20 05:00:00,0.332,0.81,13.488888888888889
226299,2018-01-20 06:00:00,0.23399999999999999,0.82,12.811111111111112
226300,2018-01-20 07:00:00,0.21100000000000002,0.81,12.288888888888888
226301,2018-01-20 08:00:00,0.212,0.75,12.683333333333332
226302,2018-01-20 09:00:00,0.17600000000000002,0.74,12.427777777777777
226303,2018-01-20 10:00:00,0.20199999999999999,0.72,12.444444444444445
226304,2018-01-20 11:00:00,0.218,0.7,12.600000000000001
226305,2018-01-20 12:00:00,0.205,0.68,12.5
226306,2018-01-20 13:00:00,0.16399999999999998,0.67,12.516666666666667
226307,2018-01-20 14:00:00,0.19899999999999998,0.67,12.372222222222225
226308,2018-01-20 15:00:00,0.35100000000000003,0.64,12.422222222222222
226309,2018-01-20 16:00:00,0.27,0.6,12.822222222222221
226310,2018-01-20 17:00:00,0.35100000000000003,0.57,13.299999999999999
226311,2018-01-20 18:00:00,0.401,0.52,14.105555555555556
226312,2018-01-20 19:00:00,0.278,0.49,14.57777777777778
226313,2018-01-20 20:00:00,0.223,0.49,14.61111111111111
226314,2018-01-20 21:00:00,0.264,0.46,14.83888888888889
226315,2018-01-20 22:00:00,0.266,0.46,15.038888888888888
226316,2018-01-20 23:00:00,0.513,0.46,14.961111111111112
226317,2018-01-21 00:00:00,0.29100000000000004,0.46,14.711111111111109
226318,2018-01-21 01:00:00,0.47700000000000004,0.54,13.81111111111111
226319,2018-01-21 02:00:00,0.43,0.58,12.855555555555556
226320,2018-01-21 03:00:00,0.465,0.61,12.322222222222223
226321,2018-01-21 04:00:00,0.532,0.63,11.705555555555556
226322,2018-01-21 05:00:00,0.479,0.67,10.855555555555554
226323,2018-01-21 06:00:00,0.444,0.67,10.288888888888891
226324,2018-01-21 07:00:00,0.22399999999999998,0.66,9.611111111111109
226325,2018-01-21 08:00:00,0.21100000000000002,0.72,9.722222222222221
226326,2018-01-21 09:00:00,0.311,0.74,9.127777777777778
226327,2018-01-21 10:00:00,0.252,0.75,8.633333333333333
226328,2018-01-21 11:00:00,0.28800000000000003,0.76,8.38888888888889
226329,2018-01-21 12:00:00,0.303,0.77,8.038888888888888
226330,2018-01-21 13:00:00,0.266,0.78,7.716666666666667
226331,2018-01-21 14:00:00,0.28600000000000003,0.77,7.511111111111114
226332,2018-01-21 15:00:00,0.301,0.77,7.33888888888889
226333,2018-01-21 16:00:00,0.26899999999999996,0.72,8.372222222222222
226334,2018-01-21 17:00:00,0.628,0.62,11.266666666666667
226335,2018-01-21 18:00:00,0.647,0.55,13.61111111111111
226336,2018-01-21 19:00:00,0.5329999999999999,0.5,14.966666666666665
226337,2018-01-21 20:00:00,0.223,0.44,15.516666666666667
226338,2018-01-21 21:00:00,0.235,0.43,15.783333333333331
226339,2018-01-21 22:00:00,0.43,0.43,15.86111111111111
226340,2018-01-21 23:00:00,0.54,0.44,15.777777777777779
226341,2018-01-22 00:00:00,0.385,0.44,15.466666666666669
226342,2018-01-22 01:00:00,0.496,0.47,14.333333333333334
226343,2018-01-22 02:00:00,0.662,0.52,13.050000000000002
226344,2018-01-22 03:00:00,0.55,0.55,12.272222222222224
226345,2018-01-22 04:00:00,0.434,0.57,11.355555555555554
226346,2018-01-22 05:00:00,0.47700000000000004,0.59,10.627777777777778
226347,2018-01-22 06:00:00,0.7809999999999999,0.59,10.411111111111113
226348,2018-01-22 07:00:00,0.6970000000000001,0.59,10.277777777777779
226349,2018-01-22 08:00:00,0.313,0.61,9.094444444444443
226350,2018-01-22 09:00:00,0.282,0.62,8.644444444444446
226351,2018-01-22 10:00:00,0.29600000000000004,0.64,8.155555555555557
226352,2018-01-22 11:00:00,0.275,0.65,7.88888888888889
226353,2018-01-22 12:00:00,0.295,0.64,7.788888888888891
226354,2018-01-22 13:00:00,0.32799999999999996,0.63,7.66111111111111
226355,2018-01-22 14:00:00,0.32899999999999996,0.61,7.577777777777778
226356,2018-01-22 15:00:00,0.609,0.59,7.488888888888886
226357,2018-01-22 16:00:00,0.5479999999999999,0.54,9.066666666666666
226358,2018-01-22 17:00:00,0.315,0.44,12.238888888888889
226359,2018-01-22 18:00:00,0.23,0.33,15.32222222222222
226360,2018-01-22 19:00:00,0.222,0.27,17.022222222222222
226361,2018-01-22 20:00:00,0.19699999999999998,0.26,18.011111111111113
226362,2018-01-22 21:00:00,0.226,0.25,18.41111111111111
226363,2018-01-22 22:00:00,0.231,0.3,18.311111111111106
226364,2018-01-22 23:00:00,0.655,0.3,18.28333333333333
226365,2018-01-23 00:00:00,0.307,0.35,17.47222222222222
226366,2018-01-23 01:00:00,0.499,0.38,15.994444444444444
226367,2018-01-23 02:00:00,0.731,0.47,14.244444444444444
226368,2018-01-23 03:00:00,0.6940000000000001,0.52,13.18333333333333
226369,2018-01-23 04:00:00,0.546,0.52,12.405555555555555
226370,2018-01-23 05:00:00,0.387,0.54,11.472222222222221
226371,2018-01-23 06:00:00,0.32,0.51,10.916666666666666
226372,2018-01-23 07:00:00,0.21899999999999997,0.5,10.455555555555556
226373,2018-01-23 08:00:00,0.213,0.56,9.194444444444443
226374,2018-01-23 09:00:00,0.21100000000000002,0.53,9.133333333333333
226375,2018-01-23 10:00:00,0.35700000000000004,0.54,8.505555555555556
226376,2018-01-23 11:00:00,0.267,0.53,8.105555555555558
226377,2018-01-23 12:00:00,0.26899999999999996,0.52,8.122222222222222
226378,2018-01-23 13:00:00,0.335,0.52,7.883333333333332
226379,2018-01-23 14:00:00,0.419,0.53,7.422222222222222
226380,2018-01-23 15:00:00,0.45899999999999996,0.53,7.605555555555554
226381,2018-01-23 16:00:00,0.355,0.46,10.127777777777775
226382,2018-01-23 17:00:00,0.295,0.38,14.038888888888891
226383,2018-01-23 18:00:00,0.225,0.29,17.45555555555556
226384,2018-01-23 19:00:00,0.26,0.26,19.79444444444444
226385,2018-01-23 20:00:00,0.284,0.24,20.949999999999996
226386,2018-01-23 21:00:00,0.201,0.24,21.416666666666668
226387,2018-01-23 22:00:00,0.21600000000000003,0.24,22.083333333333332
226388,2018-01-23 23:00:00,0.278,0.25,21.755555555555553
226389,2018-01-24 00:00:00,0.23600000000000002,0.32,20.477777777777778
226390,2018-01-24 01:00:00,0.245,0.34,18.516666666666666
226391,2018-01-24 02:00:00,0.36200000000000004,0.32,17.133333333333336
226392,2018-01-24 03:00:00,1.844,0.33,16.13888888888889
226393,2018-01-24 04:00:00,0.643,0.35,15.177777777777777
226394,2018-01-24 05:00:00,0.7809999999999999,0.37,14.016666666666664
226395,2018-01-24 06:00:00,0.618,0.38,13.533333333333333
226396,2018-01-24 07:00:00,0.379,0.42,12.550000000000002
226397,2018-01-24 08:00:00,0.257,0.44,11.633333333333333
226398,2018-01-24 09:00:00,0.231,0.42,11.199999999999998
226399,2018-01-24 10:00:00,0.268,0.42,10.816666666666666
226400,2018-01-24 11:00:00,0.317,0.38,10.899999999999999
226401,2018-01-24 12:00:00,0.265,0.37,10.388888888888891
226402,2018-01-24 13:00:00,0.319,0.37,10.46111111111111
226403,2018-01-24 14:00:00,0.358,0.35,10.58888888888889
226404,2018-01-24 15:00:00,0.45899999999999996,0.36,10.350000000000001
226405,2018-01-24 16:00:00,0.447,0.32,12.405555555555555
226406,2018-01-24 17:00:00,0.311,0.28,16.211111111111112
226407,2018-01-24 18:00:00,0.292,0.2,20.05
226408,2018-01-24 19:00:00,0.319,0.15,22.96666666666667
226409,2018-01-24 20:00:00,0.214,0.13,24.366666666666667
226410,2018-01-24 21:00:00,0.17800000000000002,0.14,23.916666666666668
226411,2018-01-24 22:00:00,0.23399999999999999,0.16,23.249999999999996
226412,2018-01-24 23:00:00,0.22899999999999998,0.17,22.41111111111111
226413,2018-01-25 00:00:00,0.192,0.19,21.64444444444444
226414,2018-01-25 01:00:00,0.397,0.22,19.75
226415,2018-01-25 02:00:00,0.461,0.3,16.88888888888889
226416,2018-01-25 03:00:00,0.43700000000000006,0.36,15.344444444444443
226417,2018-01-25 04:00:00,0.718,0.4,13.827777777777778
226418,2018-01-25 05:00:00,0.579,0.42,12.483333333333333
226419,2018-01-25 06:00:00,0.725,0.51,11.583333333333334
226420,2018-01-25 07:00:00,0.19399999999999998,0.51,11.43888888888889
226421,2018-01-25 08:00:00,0.19899999999999998,0.47,10.005555555555553
226422,2018-01-25 09:00:00,0.218,0.52,8.511111111111111
226423,2018-01-25 10:00:00,0.22399999999999998,0.52,8.499999999999998
226424,2018-01-25 11:00:00,0.258,0.5,8.661111111111113
226425,2018-01-25 12:00:00,0.278,0.49,8.544444444444444
226426,2018-01-25 13:00:00,0.34,0.51,7.966666666666669
226427,2018-01-25 14:00:00,0.389,0.56,7.222222222222222
226428,2018-01-25 15:00:00,0.489,0.55,7.561111111111111
226429,2018-01-25 16:00:00,0.294,0.53,9.066666666666666
226430,2018-01-25 17:00:00,0.21899999999999997,0.47,11.966666666666665
226431,2018-01-25 18:00:00,0.22699999999999998,0.5,14.722222222222221
226432,2018-01-25 19:00:00,0.237,0.6,15.788888888888891
226433,2018-01-25 20:00:00,0.209,0.58,16.38888888888889
226434,2018-01-25 21:00:00,0.316,0.61,16.416666666666668
226435,2018-01-25 22:00:00,0.32899999999999996,0.63,16.400000000000002
226436,2018-01-25 23:00:00,0.317,0.66,16.166666666666668
226437,2018-01-26 00:00:00,0.251,0.7,15.527777777777779
226438,2018-01-26 01:00:00,0.436,0.75,14.666666666666666
226439,2018-01-26 02:00:00,1.5490000000000002,0.73,13.705555555555556
226440,2018-01-26 03:00:00,1.879,0.72,13.222222222222221
226441,2018-01-26 04:00:00,0.925,0.7,12.805555555555554
226442,2018-01-26 05:00:00,0.65,0.71,12.13888888888889
226443,2018-01-26 06:00:00,0.40700000000000003,0.73,11.644444444444446
226444,2018-01-26 07:00:00,0.345,0.74,11.327777777777778
226445,2018-01-26 08:00:00,0.54,0.81,10.088888888888887
226446,2018-01-26 09:00:00,0.268,0.81,10.316666666666666
226447,2018-01-26 10:00:00,0.205,0.81,10.255555555555556
226448,2018-01-26 11:00:00,0.201,0.82,10.32777777777778
226449,2018-01-26 12:00:00,0.252,0.8,10.150000000000002
226450,2018-01-26 13:00:00,0.307,0.81,9.844444444444443
226451,2018-01-26 14:00:00,0.35200000000000004,0.82,9.4
226452,2018-01-26 15:00:00,0.5770000000000001,0.83,8.866666666666667
226453,2018-01-26 16:00:00,1.591,0.8,9.844444444444443
226454,2018-01-26 17:00:00,0.307,0.69,12.7
226455,2018-01-26 18:00:00,0.5379999999999999,0.61,14.43888888888889
226456,2018-01-26 19:00:00,0.35200000000000004,0.54,15.488888888888889
226457,2018-01-26 20:00:00,0.38299999999999995,0.48,16.35
226458,2018-01-26 21:00:00,0.308,0.43,16.805555555555557
226459,2018-01-26 22:00:00,0.221,0.41,16.633333333333333
226460,2018-01-26 23:00:00,0.19899999999999998,0.42,16.29444444444444
226461,2018-01-27 00:00:00,0.223,0.45,15.655555555555557
226462,2018-01-27 01:00:00,0.478,0.5,14.538888888888891
226463,2018-01-27 02:00:00,0.38,0.58,13.1
226464,2018-01-27 03:00:00,0.354,0.63,12.333333333333336
226465,2018-01-27 04:00:00,0.33899999999999997,0.65,11.644444444444446
226466,2018-01-27 05:00:00,0.494,0.67,10.999999999999998
226467,2018-01-27 06:00:00,0.435,0.65,10.372222222222224
226468,2018-01-27 07:00:00,0.273,0.61,10.244444444444444
226469,2018-01-27 08:00:00,0.179,0.7,9.083333333333334
226470,2018-01-27 09:00:00,0.33399999999999996,0.67,8.822222222222223
226471,2018-01-27 10:00:00,0.307,0.64,8.566666666666668
226472,2018-01-27 11:00:00,0.272,0.62,7.9833333333333325
226473,2018-01-27 12:00:00,0.228,0.55,8.655555555555555
226474,2018-01-27 13:00:00,0.331,0.52,8.13888888888889
226475,2018-01-27 14:00:00,0.326,0.55,7.3888888888888875
226476,2018-01-27 15:00:00,0.381,0.52,7.644444444444442
226477,2018-01-27 16:00:00,0.43200000000000005,0.46,9.86111111111111
226478,2018-01-27 17:00:00,0.242,0.39,12.611111111111112
226479,2018-01-27 18:00:00,0.192,0.28,16.466666666666665
226480,2018-01-27 19:00:00,0.205,0.2,19.205555555555552
226481,2018-01-27 20:00:00,0.198,0.21,20.022222222222226
226482,2018-01-27 21:00:00,1.82,0.23,20.25555555555555
226483,2018-01-27 22:00:00,0.669,0.22,20.59444444444444
226484,2018-01-27 23:00:00,0.499,0.29,20.194444444444443
226485,2018-01-28 00:00:00,0.345,0.33,19.638888888888886
226486,2018-01-28 01:00:00,0.451,0.34,18.644444444444446
226487,2018-01-28 02:00:00,0.62,0.39,16.616666666666664
226488,2018-01-28 03:00:00,1.723,0.42,15.377777777777778
226489,2018-01-28 04:00:00,0.435,0.41,14.883333333333333
226490,2018-01-28 05:00:00,0.41100000000000003,0.42,13.933333333333332
226491,2018-01-28 06:00:00,0.34700000000000003,0.36,14.083333333333334
226492,2018-01-28 07:00:00,0.306,0.32,14.472222222222221
226493,2018-01-28 08:00:00,0.287,0.36,12.083333333333334
226494,2018-01-28 09:00:00,0.231,0.35,11.9
226495,2018-01-28 10:00:00,0.392,0.36,11.133333333333333
226496,2018-01-28 11:00:00,0.287,0.36,11.127777777777778
226497,2018-01-28 12:00:00,0.293,0.34,11.505555555555556
226498,2018-01-28 13:00:00,0.326,0.32,11.572222222222221
226499,2018-01-28 14:00:00,0.31,0.33,11.588888888888889
226500,2018-01-28 15:00:00,0.28600000000000003,0.3,12.394444444444446
226501,2018-01-28 16:00:00,0.40399999999999997,0.29,14.349999999999998
226502,2018-01-28 17:00:00,0.391,0.23,18.87777777777778
226503,2018-01-28 18:00:00,0.7170000000000001,0.17,23.000000000000004
226504,2018-01-28 19:00:00,0.278,0.15,25.816666666666666
226505,2018-01-28 20:00:00,0.209,0.14,27.199999999999996
226506,2018-01-28 21:00:00,0.265,0.14,26.900000000000002
226507,2018-01-28 22:00:00,0.193,0.15,27.56666666666667
226508,2018-01-28 23:00:00,0.204,0.17,26.922222222222217
226509,2018-01-29 00:00:00,0.281,0.18,26.71666666666667
226510,2018-01-29 01:00:00,0.456,0.2,24.87222222222222
226511,2018-01-29 02:00:00,0.495,0.24,22.37222222222222
226512,2018-01-29 03:00:00,0.445,0.23,21.933333333333337
226513,2018-01-29 04:00:00,0.37200000000000005,0.24,20.38888888888889
226514,2018-01-29 05:00:00,0.281,0.24,19.627777777777776
226515,2018-01-29 06:00:00,0.18600000000000003,0.26,18.600000000000005
226516,2018-01-29 07:00:00,0.183,0.29,17.83333333333333
226517,2018-01-29 08:00:00,0.21100000000000002,0.3,16.766666666666666
226518,2018-01-29 09:00:00,0.21100000000000002,0.31,16.11111111111111
226519,2018-01-29 10:00:00,0.18899999999999997,0.34,14.849999999999998
226520,2018-01-29 11:00:00,0.19699999999999998,0.36,14.322222222222223
226521,2018-01-29 12:00:00,0.255,0.36,14.07777777777778
226522,2018-01-29 13:00:00,0.314,0.38,13.527777777777779
226523,2018-01-29 14:00:00,0.297,0.3,15.92777777777778
226524,2018-01-29 15:00:00,0.626,0.32,14.97777777777778
226525,2018-01-29 16:00:00,0.344,0.27,18.47222222222222
226526,2018-01-29 17:00:00,0.26899999999999996,0.25,20.91111111111111
226527,2018-01-29 18:00:00,0.177,0.17,25.288888888888884
226528,2018-01-29 19:00:00,0.262,0.15,26.90555555555556
226529,2018-01-29 20:00:00,0.207,0.13,27.61666666666666
226530,2018-01-29 21:00:00,0.21600000000000003,0.12,28.266666666666666
226531,2018-01-29 22:00:00,1.0170000000000001,0.13,28.511111111111106
226532,2018-01-29 23:00:00,1.43,0.12,28.738888888888894
226533,2018-01-30 00:00:00,0.838,0.16,26.933333333333337
226534,2018-01-30 01:00:00,0.397,0.19,24.47222222222222
226535,2018-01-30 02:00:00,0.617,0.22,22.5
226536,2018-01-30 03:00:00,0.573,0.23,21.272222222222226
226537,2018-01-30 04:00:00,0.493,0.23,20.92222222222222
226538,2018-01-30 05:00:00,0.575,0.23,19.455555555555552
226539,2018-01-30 06:00:00,0.455,0.23,18.87222222222222
226540,2018-01-30 07:00:00,0.19399999999999998,0.25,18.383333333333336
226541,2018-01-30 08:00:00,0.2,0.18,20.238888888888894
226542,2018-01-30 09:00:00,0.20800000000000002,0.19,19.711111111111116
226543,2018-01-30 10:00:00,0.214,0.2,19.0
226544,2018-01-30 11:00:00,0.185,0.22,18.116666666666667
226545,2018-01-30 12:00:00,0.18899999999999997,0.25,17.03333333333333
226546,2018-01-30 13:00:00,0.20600000000000002,0.26,16.244444444444447
226547,2018-01-30 14:00:00,0.244,0.25,16.316666666666666
226548,2018-01-30 15:00:00,0.35700000000000004,0.27,15.92777777777778
226549,2018-01-30 16:00:00,0.319,0.26,17.294444444444444
226550,2018-01-30 17:00:00,0.247,0.23,20.227777777777774
226551,2018-01-30 18:00:00,0.21600000000000003,0.19,23.48888888888889
226552,2018-01-30 19:00:00,0.243,0.17,25.72222222222222
226553,2018-01-30 20:00:00,0.271,0.18,25.422222222222224
226554,2018-01-30 21:00:00,0.231,0.23,23.688888888888886
226555,2018-01-30 22:00:00,0.19699999999999998,0.13,27.183333333333337
226556,2018-01-30 23:00:00,0.18,0.13,26.888888888888893
226557,2018-01-31 00:00:00,0.36700000000000005,0.14,26.166666666666664
226558,2018-01-31 01:00:00,0.401,0.17,24.15555555555556
226559,2018-01-31 02:00:00,0.444,0.2,21.727777777777778
226560,2018-01-31 03:00:00,0.596,0.23,20.26111111111111
226561,2018-01-31 04:00:00,0.64,0.24,19.16111111111111
226562,2018-01-31 05:00:00,0.61,0.27,17.755555555555556
226563,2018-01-31 06:00:00,0.306,0.29,16.95555555555556
226564,2018-01-31 07:00:00,0.17800000000000002,0.34,16.272222222222222
226565,2018-01-31 08:00:00,0.207,0.37,15.116666666666667
226566,2018-01-31 09:00:00,0.20800000000000002,0.39,14.405555555555557
226567,2018-01-31 10:00:00,0.2,0.38,14.700000000000001
226568,2018-01-31 11:00:00,0.184,0.38,14.683333333333334
226569,2018-01-31 12:00:00,0.20600000000000002,0.38,13.994444444444444
226570,2018-01-31 13:00:00,0.20199999999999999,0.43,12.244444444444444
226571,2018-01-31 14:00:00,0.36,0.42,12.544444444444444
226572,2018-01-31 15:00:00,0.445,0.43,13.394444444444444
226573,2018-01-31 16:00:00,0.306,0.38,15.56111111111111
226574,2018-01-31 17:00:00,0.23399999999999999,0.3,18.67777777777778
226575,2018-01-31 18:00:00,0.23199999999999998,0.23,22.12222222222222
226576,2018-01-31 19:00:00,0.17,0.19,24.105555555555554
226577,2018-01-31 20:00:00,0.215,0.19,24.61111111111111
226578,2018-01-31 21:00:00,0.315,0.22,24.361111111111107
226579,2018-01-31 22:00:00,0.561,0.28,22.972222222222218
226580,2018-01-31 23:00:00,1.722,0.3,22.733333333333334
226581,2018-02-01 00:00:00,1.2409999999999999,0.29,22.61111111111111
226582,2018-02-01 01:00:00,0.502,0.35,21.13888888888889
226583,2018-02-01 02:00:00,0.51,0.4,18.666666666666664
226584,2018-02-01 03:00:00,0.591,0.41,17.783333333333335
226585,2018-02-01 04:00:00,0.659,0.41,17.055555555555557
226586,2018-02-01 05:00:00,0.6409999999999999,0.44,15.994444444444444
226587,2018-02-01 06:00:00,0.603,0.43,15.56666666666667
226588,2018-02-01 07:00:00,0.228,0.46,14.988888888888887
226589,2018-02-01 08:00:00,0.228,0.44,14.783333333333335
226590,2018-02-01 09:00:00,0.19699999999999998,0.47,13.827777777777778
226591,2018-02-01 10:00:00,0.207,0.48,13.399999999999999
226592,2018-02-01 11:00:00,0.23199999999999998,0.52,12.333333333333336
226593,2018-02-01 12:00:00,0.21899999999999997,0.54,11.622222222222224
226594,2018-02-01 13:00:00,0.313,0.51,11.905555555555557
226595,2018-02-01 14:00:00,0.188,0.48,12.227777777777776
226596,2018-02-01 15:00:00,0.298,0.46,12.594444444444445
226597,2018-02-01 16:00:00,0.638,0.46,14.155555555555553
226598,2018-02-01 17:00:00,0.757,0.41,17.12222222222222
226599,2018-02-01 18:00:00,0.355,0.35,19.438888888888886
226600,2018-02-01 19:00:00,0.35100000000000003,0.3,22.138888888888886
226601,2018-02-01 20:00:00,0.33899999999999997,0.28,24.283333333333328
226602,2018-02-01 21:00:00,0.215,0.29,23.366666666666667
226603,2018-02-01 22:00:00,0.27699999999999997,0.44,20.816666666666666
226604,2018-02-01 23:00:00,0.35200000000000004,0.51,19.844444444444445
226605,2018-02-02 00:00:00,0.505,0.46,20.883333333333336
226606,2018-02-02 01:00:00,0.828,0.56,19.222222222222218
226607,2018-02-02 02:00:00,0.6579999999999999,0.67,16.62777777777778
226608,2018-02-02 03:00:00,0.551,0.73,15.205555555555556
226609,2018-02-02 04:00:00,0.611,0.76,14.383333333333333
226610,2018-02-02 05:00:00,0.508,0.75,14.127777777777778
226611,2018-02-02 06:00:00,0.265,0.7,14.07777777777778
